fecha,ubicacion,id_camera,ACCIDENTE,Gravedad_nombre,con_embriaguez,con_persona_mayor,con_embarazo,latitud,longitud,year
2019-04-25,KR 10-CL 11 S 2,DEI-018/CAM-02,A000970714,Con Heridos,NO,NO,,4.58214495999999,-74.08988708449999,2019
2019-04-27,KR 45-CL 127 02,DEI-036/CAM-03,A000970724,Solo Daños,NO,NO,,4.70699999999999,-74.054,2019
2019-04-27,KR 45-CL 127 02,DEI-036/CAM-04,A000970724,Solo Daños,NO,NO,,4.70699999999999,-74.054,2019
2019-04-25,CL 80-KR 68C 2,DEI-035/CAM-01,A000970725,Con Heridos,NO,NO,,4.685124752999995,-74.0801234815,2019
2019-04-25,CL 80-KR 68C 2,DEI-035/CAM-02,A000970725,Con Heridos,NO,NO,,4.685124752999995,-74.0801234815,2019
2019-05-04,KR 30-CL 74 2,DEI-019/CAM-01,A000970735,Solo Daños,NO,NO,,4.66900692399997,-74.072036933,2019
2019-05-04,KR 30-CL 74 2,DEI-019/CAM-02,A000970735,Solo Daños,NO,NO,,4.66900692399997,-74.072036933,2019
2019-04-27,CL 6-KR 71D S 2,DEI-002/CAM-01,A000970850,Con Muertos,NO,SI,,4.63,-74.136,2019
2019-04-27,CL 6-KR 71D S 2,DEI-002/CAM-02,A000970850,Con Muertos,NO,SI,,4.63,-74.136,2019
2019-04-27,CL 6-KR 71D S 2,DEI-039/CAM-01,A000970850,Con Muertos,NO,SI,,4.63,-74.136,2019
2019-04-27,CL 6-KR 71D S 2,DEI-039/CAM-02,A000970850,Con Muertos,NO,SI,,4.63,-74.136,2019
2019-04-30,AV AVENIDA DE LAS AMERICAS-KR 71B 2,DEI-039/CAM-01,A000970885,Con Heridos,NO,NO,,4.630499999999985,-74.134,2019
2019-04-30,AV AVENIDA DE LAS AMERICAS-KR 71B 2,DEI-039/CAM-02,A000970885,Con Heridos,NO,NO,,4.630499999999985,-74.134,2019
2019-04-27,AV AVENIDA BOYACA-CL 37 S 02,DEI-001/CAM-01,A000970886,Solo Daños,NO,NO,,4.61387980900003,-74.140223248,2019
2019-04-27,AV AVENIDA BOYACA-CL 37 S 02,DEI-001/CAM-02,A000970886,Solo Daños,NO,NO,,4.61387980900003,-74.140223248,2019
2019-04-27,AV AVENIDA DEL SUR-CL 57 S 2,DEI-021/CAM-01,A000970903,Solo Daños,NO,SI,,4.64400000000001,-74.066,2019
2019-04-27,AV AVENIDA DEL SUR-CL 60 S 02,DEI-021/CAM-01,A000970908,Solo Daños,NO,NO,,4.64699999999999,-74.065,2019
2019-04-27,AV AVENIDA DEL SUR-CL 60 S 02,DEI-021/CAM-02,A000970908,Solo Daños,NO,NO,,4.64699999999999,-74.065,2019
2019-04-28,CL 80-KR 86 02,DEI-020/CAM-01,A000970927,Solo Daños,NO,SI,,4.70299999999997,-74.101,2019
2019-05-09,KR 68-CL 95 2,DEI-035/CAM-01,A000970943,Solo Daños,NO,NO,,4.68599999999998,-74.076,2019
2019-05-09,KR 68-CL 95 2,DEI-035/CAM-02,A000970943,Solo Daños,NO,NO,,4.68599999999998,-74.076,2019
2019-04-28,AV AVENIDA CIUDAD DE CALI-CL 53 02,DEI-007/CAM-01,A000970959,Solo Daños,NO,NO,,4.67099999999999,-74.107,2019
2019-04-28,AV AVENIDA CIUDAD DE CALI-CL 53 02,DEI-007/CAM-02,A000970959,Solo Daños,NO,NO,,4.67099999999999,-74.107,2019
2019-05-08,AV AVENIDA CARACAS-CL 6 2,DEI-002/CAM-01,A000970972,Solo Daños,NO,NO,,4.63,-74.137667694,2019
2019-05-08,AV AVENIDA CARACAS-CL 6 2,DEI-002/CAM-02,A000970972,Solo Daños,NO,NO,,4.63,-74.137667694,2019
2019-04-27,AV AVENIDA BOYACA-CL 129 02,DEI-009/CAM-02,A000970982,Solo Daños,NO,SI,,4.72000000000003,-74.075,2019
2019-04-28,KR 45-CL 100 02,DEI-010/CAM-03,A000971004,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-04-28,KR 45-CL 100 02,DEI-010/CAM-04,A000971004,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-04-28,KR 45-CL 100 02,DEI-017/CAM-01,A000971004,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-04-28,KR 45-CL 100 02,DEI-017/CAM-02,A000971004,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-04-30,AV AVENIDA CIUDAD DE CALI-CL 46 S 2,DEI-037/CAM-01,A000971012,Con Heridos,NO,NO,,4.62700000000001,-74.17,2019
2019-04-30,AV AVENIDA CIUDAD DE CALI-CL 46 S 2,DEI-037/CAM-02,A000971012,Con Heridos,NO,NO,,4.62700000000001,-74.17,2019
2019-04-29,KR 13-CL 19 2,DEI-027/CAM-01,A000971037,Solo Daños,NO,NO,,4.608,-74.075,2019
2019-04-29,KR 13-CL 19 2,DEI-027/CAM-02,A000971037,Solo Daños,NO,NO,,4.608,-74.075,2019
2019-05-04,KR 86-CL 53 S 02,DEI-031/CAM-01,A000971068,Con Heridos,NO,SI,,4.62400000000002,-74.179,2019
2019-05-04,KR 86-CL 53 S 02,DEI-031/CAM-02,A000971068,Con Heridos,NO,SI,,4.62400000000002,-74.179,2019
2019-04-28,AV AVENIDA BOYACA-CL 9 02,DEI-002/CAM-01,A000971094,Solo Daños,NO,SI,,4.63,-74.137667694,2019
2019-04-28,AV AVENIDA BOYACA-CL 9 02,DEI-002/CAM-02,A000971094,Solo Daños,NO,SI,,4.63,-74.137667694,2019
2019-04-28,AV AVENIDA BOYACA-CL 5A 02,DEI-002/CAM-01,A000971095,Solo Daños,NO,NO,,4.62900000000002,-74.138,2019
2019-04-28,AV AVENIDA BOYACA-CL 5A 02,DEI-002/CAM-02,A000971095,Solo Daños,NO,NO,,4.62900000000002,-74.138,2019
2019-04-30,AV AVENIDA DEL SUR-KR 67 2,DEI-003/CAM-01,A000971126,Con Heridos,NO,SI,,4.62934003100003,-74.121187717,2019
2019-04-30,AV AVENIDA DEL SUR-KR 67 2,DEI-003/CAM-02,A000971126,Con Heridos,NO,SI,,4.62934003100003,-74.121187717,2019
2019-04-30,CL 80-KR 86 02,DEI-020/CAM-01,A000971129,Solo Daños,NO,NO,,4.70299999999997,-74.101,2019
2019-05-01,KR 10-CL 11 S 2,DEI-018/CAM-01,A000971191,Con Heridos,NO,NO,,4.58214495999999,-74.08988708449999,2019
2019-05-01,KR 10-CL 11 S 2,DEI-018/CAM-02,A000971191,Con Heridos,NO,NO,,4.58214495999999,-74.08988708449999,2019
2019-05-03,CL 170-KR 72 02,DEI-030/CAM-01,A000971194,Solo Daños,NO,NO,,4.75540261100002,-74.065983454,2019
2019-05-03,CL 170-KR 72 02,DEI-030/CAM-02,A000971194,Solo Daños,NO,NO,,4.75540261100002,-74.065983454,2019
2019-04-30,AV AVENIDA CIUDAD DE CALI-CL 46 S 2,DEI-037/CAM-01,A000971202,Con Heridos,NO,NO,,4.62700000000001,-74.17,2019
2019-04-30,AV AVENIDA CIUDAD DE CALI-CL 46 S 2,DEI-037/CAM-02,A000971202,Con Heridos,NO,NO,,4.62700000000001,-74.17,2019
2019-05-04,AV AVENIDA DE LAS AMERICAS-KR 68 2,DEI-003/CAM-01,A000971211,Con Heridos,NO,NO,,4.62900000000002,-74.122,2019
2019-05-04,AV AVENIDA DE LAS AMERICAS-KR 68 2,DEI-003/CAM-02,A000971211,Con Heridos,NO,NO,,4.62900000000002,-74.122,2019
2019-05-02,AV AVENIDA CIUDAD DE CALI-CL 52 02,DEI-007/CAM-01,A000971223,Solo Daños,NO,SI,,4.67000000000002,-74.108,2019
2019-05-02,AV AVENIDA CIUDAD DE CALI-CL 52 02,DEI-007/CAM-02,A000971223,Solo Daños,NO,SI,,4.67000000000002,-74.108,2019
2019-05-04,KR 30-CL 73 2,DEI-019/CAM-01,A000971232,Solo Daños,NO,NO,,4.66800000000001,-74.073,2019
2019-05-04,KR 30-CL 73 2,DEI-019/CAM-02,A000971232,Solo Daños,NO,NO,,4.66800000000001,-74.073,2019
2019-05-06,AC 100-KR 47 02,DEI-010/CAM-03,A000971239,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-05-06,AC 100-KR 47 02,DEI-010/CAM-04,A000971239,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-05-06,AC 100-KR 47 02,DEI-017/CAM-01,A000971239,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-05-06,AC 100-KR 47 02,DEI-017/CAM-02,A000971239,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-05-06,KR 13-CL 63 09,DEI-021/CAM-02,A000971255,Solo Daños,NO,NO,,4.6495590495,-74.0635738925,2019
2019-05-14,KR 30-CL 63 1,DEI-016/CAM-02,A000971274,Solo Daños,NO,NO,,4.65199999999999,-74.078,2019
2019-05-14,KR 30-CL 63 1,DEI-016/CAM-03,A000971274,Solo Daños,NO,NO,,4.65199999999999,-74.078,2019
2019-05-01,AV AVENIDA DE LAS AMERICAS-KR 68 2,DEI-003/CAM-01,A000971336,Con Heridos,NO,NO,,4.62900000000002,-74.122,2019
2019-05-01,AV AVENIDA DE LAS AMERICAS-KR 68 2,DEI-003/CAM-02,A000971336,Con Heridos,NO,NO,,4.62900000000002,-74.122,2019
2019-05-06,KR 68-CL 95 2,DEI-035/CAM-01,A000971338,Solo Daños,NO,NO,,4.68599999999998,-74.076,2019
2019-05-06,KR 68-CL 95 2,DEI-035/CAM-02,A000971338,Solo Daños,NO,NO,,4.68599999999998,-74.076,2019
2019-05-02,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 78 2,DEI-024/CAM-01,A000971348,Solo Daños,NO,NO,,4.63099999999997,-74.145,2019
2019-05-05,AV AVENIDA DE LAS AMERICAS-KR 82 02,DEI-037/CAM-01,A000971353,Solo Daños,NO,NO,,4.627467094,-74.169940033,2019
2019-05-05,AV AVENIDA DE LAS AMERICAS-KR 82 02,DEI-037/CAM-02,A000971353,Solo Daños,NO,NO,,4.627467094,-74.169940033,2019
2019-05-04,AV AVENIDA DE LAS AMERICAS-KR 63 2,DEI-007/CAM-03,A000971362,Solo Daños,NO,NO,,4.67368796099998,-74.104197442,2019
2019-05-02,AV AVENIDA BOYACA-CL 37 S 02,DEI-001/CAM-01,A000971367,Solo Daños,NO,NO,,4.61387980900003,-74.140223248,2019
2019-05-02,AV AVENIDA BOYACA-CL 37 S 02,DEI-001/CAM-02,A000971367,Solo Daños,NO,NO,,4.61387980900003,-74.140223248,2019
2019-05-14,CL 19-KR 10 2,DEI-027/CAM-01,A000971433,Solo Daños,NO,SI,,4.60700000000003,-74.074,2019
2019-05-14,CL 19-KR 10 2,DEI-027/CAM-02,A000971433,Solo Daños,NO,SI,,4.60700000000003,-74.074,2019
2019-05-07,AV AVENIDA CARACAS-CL 3 S 2,DEI-002/CAM-01,A000971464,Con Heridos,NO,SI,,4.63,-74.137667694,2019
2019-05-07,AV AVENIDA CARACAS-CL 3 S 2,DEI-002/CAM-02,A000971464,Con Heridos,NO,SI,,4.63,-74.137667694,2019
2019-05-19,AV AVENIDA DEL SUR-KR 67 2,DEI-003/CAM-01,A000971475,Solo Daños,NO,NO,,4.62934003100003,-74.121187717,2019
2019-05-19,AV AVENIDA DEL SUR-KR 67 2,DEI-003/CAM-02,A000971475,Solo Daños,NO,NO,,4.62934003100003,-74.121187717,2019
2019-05-20,AV AVENIDA DEL SUR-KR 67 2,DEI-003/CAM-01,A000971476,Solo Daños,NO,SI,,4.62934003100003,-74.121187717,2019
2019-05-20,AV AVENIDA DEL SUR-KR 67 2,DEI-003/CAM-02,A000971476,Solo Daños,NO,SI,,4.62934003100003,-74.121187717,2019
2019-05-07,AV AVENIDA DEL SUR-KR 63 2,DEI-007/CAM-03,A000971480,Con Heridos,NO,NO,,4.67368796099998,-74.104197442,2019
2019-05-08,AK 45-CL 127 2,DEI-036/CAM-03,A000971517,Solo Daños,NO,SI,,4.70699999999999,-74.054,2019
2019-05-08,AK 45-CL 127 2,DEI-036/CAM-04,A000971517,Solo Daños,NO,SI,,4.70699999999999,-74.054,2019
2019-05-10,AV AVENIDA BOYACA-CL 64C 02,DEI-007/CAM-03,A000971533,Solo Daños,NO,NO,,4.67723264799997,-74.101909459,2019
2019-06-19,KR 30-CL 73 2,DEI-019/CAM-01,A000971542,Solo Daños,NO,NO,,4.66800000000001,-74.073,2019
2019-06-19,KR 30-CL 73 2,DEI-019/CAM-02,A000971542,Solo Daños,NO,NO,,4.66800000000001,-74.073,2019
2019-05-08,AV AVENIDA DEL SUR-KR 63 2,DEI-007/CAM-03,A000971557,Con Heridos,NO,NO,,4.67368796099998,-74.104197442,2019
2019-05-15,AV AVENIDA BOYACA-CL 53 2,DEI-007/CAM-01,A000971564,Con Heridos,NO,NO,,4.67099999999999,-74.107,2019
2019-05-15,AV AVENIDA BOYACA-CL 53 2,DEI-007/CAM-02,A000971564,Con Heridos,NO,NO,,4.67099999999999,-74.107,2019
2019-05-02,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 78 E 2,DEI-024/CAM-01,A000971568,Con Heridos,NO,NO,,4.63099999999997,-74.145,2019
2019-05-13,AV AVENIDA BOYACA-CL 9 2,DEI-002/CAM-01,A000971581,Solo Daños,NO,SI,,4.63,-74.137667694,2019
2019-05-13,AV AVENIDA BOYACA-CL 9 2,DEI-002/CAM-02,A000971581,Solo Daños,NO,SI,,4.63,-74.137667694,2019
2019-05-07,KR 45-CL 109 02,DEI-029/CAM-01,A000971588,Con Heridos,NO,NO,,4.69600000000003,-74.055,2019
2019-05-07,KR 45-CL 109 02,DEI-029/CAM-02,A000971588,Con Heridos,NO,NO,,4.69600000000003,-74.055,2019
2019-05-07,KR 45-CL 109 02,DEI-029/CAM-03,A000971588,Con Heridos,NO,NO,,4.69600000000003,-74.055,2019
2019-05-07,KR 45-CL 109 02,DEI-029/CAM-04,A000971588,Con Heridos,NO,NO,,4.69600000000003,-74.055,2019
2019-05-02,CL 100-KR 45 2,DEI-010/CAM-03,A000971589,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-05-02,CL 100-KR 45 2,DEI-010/CAM-04,A000971589,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-05-02,CL 100-KR 45 2,DEI-017/CAM-01,A000971589,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-05-02,CL 100-KR 45 2,DEI-017/CAM-02,A000971589,Solo Daños,NO,NO,,4.68700000000001,-74.057,2019
2019-05-02,AV AVENIDA DE LAS AMERICAS-KR 43A 2,DEI-037/CAM-01,A000971593,Solo Daños,NO,SI,,4.62799999999999,-74.171,2019
2019-05-02,AV AVENIDA DE LAS AMERICAS-KR 43A 2,DEI-037/CAM-02,A000971593,Solo Daños,NO,SI,,4.62799999999999,-74.171,2019
2019-05-08,AV AVENIDA SUBA-CL 132A 2,DEI-009/CAM-01,A000971602,Solo Daños,NO,NO,,4.72500000000002,-74.072,2019
2019-05-11,AV AVENIDA DE LAS AMERICAS-KR 71B 2,DEI-039/CAM-01,A000971659,Solo Daños,NO,NO,,4.630499999999985,-74.134,2019
2019-05-11,AV AVENIDA DE LAS AMERICAS-KR 71B 2,DEI-039/CAM-02,A000971659,Solo Daños,NO,NO,,4.630499999999985,-74.134,2019
2019-05-11,AV AVENIDA BOYACA-CL 5A 02,DEI-002/CAM-01,A000971660,Solo Daños,NO,NO,,4.62900000000002,-74.138,2019
2019-05-11,AV AVENIDA BOYACA-CL 5A 02,DEI-002/CAM-02,A000971660,Solo Daños,NO,NO,,4.62900000000002,-74.138,2019
2019-05-03,AV AVENIDA CARACAS-CL 7 02,DEI-002/CAM-01,A000971707,Solo Daños,NO,NO,,4.63,-74.137667694,2019
2019-05-03,AV AVENIDA CARACAS-CL 7 02,DEI-002/CAM-02,A000971707,Solo Daños,NO,NO,,4.63,-74.137667694,2019
2019-05-06,AV AVENIDA BOYACA-CL 7 2,DEI-002/CAM-01,A000971717,Solo Daños,NO,SI,,4.63,-74.137667694,2019
2019-05-06,AV AVENIDA BOYACA-CL 7 2,DEI-002/CAM-02,A000971717,Solo Daños,NO,SI,,4.63,-74.137667694,2019
2019-05-18,AV AVENIDA DE LAS AMERICAS-KR 78 05,DEI-024/CAM-01,A000971720,Con Heridos,NO,NO,,4.63099999999997,-74.145,2019
2019-05-05,AV AVENIDA DEL SUR-CL 57 S 2,DEI-021/CAM-01,A000971742,Solo Daños,NO,NO,,4.64400000000001,-74.066,2019
2019-05-05,KR 68-CL 80 2,DEI-035/CAM-01,A000971768,Solo Daños,NO,NO,,4.68400000000003,-74.079,2019
2019-05-05,KR 68-CL 80 2,DEI-035/CAM-02,A000971768,Solo Daños,NO,NO,,4.68400000000003,-74.079,2019
2019-05-11,AV AVENIDA CIUDAD DE CALI-CL 53 S 02,DEI-007/CAM-01,A000971788,Con Heridos,NO,NO,,4.67099999999999,-74.107,2019
2019-05-11,AV AVENIDA CIUDAD DE CALI-CL 53 S 02,DEI-007/CAM-02,A000971788,Con Heridos,NO,NO,,4.67099999999999,-74.107,2019
2019-05-08,CL 19-KR 13 02,DEI-027/CAM-01,A000971807,Solo Daños,NO,NO,,4.608,-74.075,2019
2019-05-08,CL 19-KR 13 02,DEI-027/CAM-02,A000971807,Solo Daños,NO,NO,,4.608,-74.075,2019
2019-05-08,AV AVENIDA BOYACA-CL 167 02,DEI-030/CAM-01,A000971827,Con Heridos,NO,NO,,4.75099999999998,-74.065,2019
2019-05-08,AV AVENIDA BOYACA-CL 167 02,DEI-030/CAM-02,A000971827,Con Heridos,NO,NO,,4.75099999999998,-74.065,2019
2019-05-13,KR 45-CL 102A 2,DEI-017/CAM-01,A000971876,Solo Daños,NO,SI,,4.68934659299998,-74.057253057,2019
2019-05-13,KR 45-CL 102A 2,DEI-017/CAM-02,A000971876,Solo Daños,NO,SI,,4.68934659299998,-74.057253057,2019
2019-05-13,KR 45-CL 102A 2,DEI-017/CAM-03,A000971876,Solo Daños,NO,SI,,4.68934659299998,-74.057253057,2019
2019-05-13,KR 45-CL 102A 2,DEI-017/CAM-04,A000971876,Solo Daños,NO,SI,,4.68934659299998,-74.057253057,2019
2019-05-10,KR 45-CL 170 02,DEI-022/CAM-01,A000971892,Solo Daños,NO,NO,,4.75200000000001,-74.047,2019
2019-05-10,KR 45-CL 170 02,DEI-022/CAM-02,A000971892,Solo Daños,NO,NO,,4.75200000000001,-74.047,2019
2019-05-08,KR 68-CL 95 2,DEI-035/CAM-01,A000971947,Solo Daños,NO,NO,,4.68599999999998,-74.076,2019
2019-05-08,KR 68-CL 95 2,DEI-035/CAM-02,A000971947,Solo Daños,NO,NO,,4.68599999999998,-74.076,2019
2019-05-08,AV AVENIDA CIUDAD DE CALI-CL 34 S 02,DEI-001/CAM-01,A000971963,Con Heridos,NO,NO,,4.61700000000002,-74.14,2019
2019-05-08,AV AVENIDA CIUDAD DE CALI-CL 34 S 02,DEI-001/CAM-02,A000971963,Con Heridos,NO,NO,,4.61700000000002,-74.14,2019
2019-05-07,AV AVENIDA DE LAS AMERICAS-KR 68 2,DEI-003/CAM-01,A000971989,Solo Daños,NO,NO,,4.62900000000002,-74.122,2019
2019-05-07,AV AVENIDA DE LAS AMERICAS-KR 68 2,DEI-003/CAM-02,A000971989,Solo Daños,NO,NO,,4.62900000000002,-74.122,2019
2019-05-11,AV AVENIDA DEL SUR-KR 63 2,DEI-007/CAM-03,A000972027,Solo Daños,NO,NO,,4.67368796099998,-74.104197442,2019
2019-05-14,AV AVENIDA DEL SUR-KR 67 2,DEI-003/CAM-01,A000972037,Con Heridos,NO,NO,,4.62934003100003,-74.121187717,2019
2019-05-14,AV AVENIDA DEL SUR-KR 67 2,DEI-003/CAM-02,A000972037,Con Heridos,NO,NO,,4.62934003100003,-74.121187717,2019
2019-05-11,AV AVENIDA CIUDAD DE CALI-CL 50 S 02,DEI-007/CAM-01,A000972047,Con Heridos,NO,NO,,4.66899999999998,-74.109,2019
2019-05-20,AV AVENIDA DEL SUR-KR 70 2,DEI-039/CAM-01,A000972048,Con Heridos,NO,NO,,4.63,-74.1312497685,2019
2019-05-20,AV AVENIDA DEL SUR-KR 70 2,DEI-039/CAM-02,A000972048,Con Heridos,NO,NO,,4.63,-74.1312497685,2019
2019-05-09,AV AVENIDA DEL SUR-KR 63 2,DEI-007/CAM-03,A000972077,Solo Daños,NO,SI,,4.67368796099998,-74.104197442,2019
2019-05-18,AK 45-CL 187 2,DEI-025/CAM-01,A000972097,Solo Daños,NO,NO,,4.76260129799999,-74.043966075,2019
2019-05-18,AK 45-CL 187 2,DEI-025/CAM-02,A000972097,Solo Daños,NO,NO,,4.76260129799999,-74.043966075,2019
2019-05-18,AK 45-CL 187 2,DEI-025/CAM-03,A000972097,Solo Daños,NO,NO,,4.76260129799999,-74.043966075,2019
2019-05-18,AK 45-CL 187 2,DEI-025/CAM-04,A000972097,Solo Daños,NO,NO,,4.76260129799999,-74.043966075,2019
2019-05-20,KR 45-CL 170 2,DEI-022/CAM-01,A000972110,Solo Daños,NO,SI,,4.75200000000001,-74.047,2019
2019-05-20,KR 45-CL 170 2,DEI-022/CAM-02,A000972110,Solo Daños,NO,SI,,4.75200000000001,-74.047,2019
2019-01-08,CL 60-KR 14 2,DEI-021/CAM-01,A000972118,Con Heridos,NO,NO,,4.64705864199999,-74.06511329599999,2019
2019-01-08,CL 60-KR 14 2,DEI-021/CAM-02,A000972118,Con Heridos,NO,NO,,4.64705864199999,-74.06511329599999,2019
2019-05-10,AV AVENIDA BOYACA-CL 53 02,DEI-007/CAM-01,A000972129,Solo Daños,NO,SI,,4.67099999999999,-74.107,2019
2019-05-10,AV AVENIDA BOYACA-CL 53 02,DEI-007/CAM-02,A000972129,Solo Daños,NO,SI,,4.67099999999999,-74.107,2019
2019-05-09,KR 30-CL 63 2,DEI-016/CAM-02,A000972158,Con Heridos,NO,NO,,4.65199999999999,-74.078,2019
2019-05-09,KR 30-CL 63 2,DEI-016/CAM-03,A000972158,Con Heridos,NO,NO,,4.65199999999999,-74.078,2019
2019-05-22,KR 7-CL 94 2,DEI-028/CAM-01,A000972168,Con Heridos,NO,NO,,4.67399999999998,-74.042,2019
2019-05-22,KR 7-CL 94 2,DEI-028/CAM-02,A000972168,Con Heridos,NO,NO,,4.67399999999998,-74.042,2019
2019-05-12,AV AVENIDA CARACAS-CL 52 S 2,DEI-007/CAM-01,A000972210,Solo Daños,NO,NO,,4.67000000000002,-74.108,2019
2019-05-12,AV AVENIDA CARACAS-CL 52 S 2,DEI-007/CAM-02,A000972210,Solo Daños,NO,NO,,4.67000000000002,-74.108,2019
2019-05-12,AV AVENIDA BOYACA-CL 6 02,DEI-002/CAM-01,A000972246,Con Heridos,NO,SI,,4.63,-74.137667694,2019
2019-05-12,AV AVENIDA BOYACA-CL 6 02,DEI-002/CAM-02,A000972246,Con Heridos,NO,SI,,4.63,-74.137667694,2019
2019-05-15,KR 30-CL 73 2,DEI-019/CAM-01,A000972262,Solo Daños,NO,NO,,4.66800000000001,-74.073,2019
2019-05-15,KR 30-CL 73 2,DEI-019/CAM-02,A000972262,Solo Daños,NO,NO,,4.66800000000001,-74.073,2019
2019-05-18,KR 30-CL 63 2,DEI-016/CAM-02,A000972263,Solo Daños,NO,NO,,4.65199999999999,-74.078,2019
2019-05-18,KR 30-CL 63 2,DEI-016/CAM-03,A000972263,Solo Daños,NO,NO,,4.65199999999999,-74.078,2019
2019-05-12,AV AVENIDA CARACAS-CL 33 S 2,DEI-024/CAM-02,A000972318,Con Heridos,NO,NO,,4.631,-74.151,2019
2019-05-15,KR 68-CL 4B 2,DEI-003/CAM-01,A000972319,Con Heridos,NO,SI,,4.62525407200002,-74.123680273,2019
2019-05-15,KR 68-CL 4B 2,DEI-003/CAM-02,A000972319,Con Heridos,NO,SI,,4.62525407200002,-74.123680273,2019
2019-05-15,AV AVENIDA CIUDAD DE CALI-CL 25B 2,DEI-023/CAM-01,A000972383,Solo Daños,NO,NO,,4.66399999999999,-74.114,2019
2019-05-15,AV AVENIDA CIUDAD DE CALI-CL 25B 2,DEI-023/CAM-02,A000972383,Solo Daños,NO,NO,,4.66399999999999,-74.114,2019
2019-05-26,CL 80-KR 102 2,DEI-013/CAM-01,A000972397,Solo Daños,NO,NO,,4.71170879599998,-74.114,2019
2019-05-26,CL 80-KR 102 2,DEI-013/CAM-02,A000972397,Solo Daños,NO,NO,,4.71170879599998,-74.114,2019
2019-05-14,AV AVENIDA CARACAS-CL 57 2,DEI-021/CAM-01,A000972435,Con Heridos,NO,NO,,4.64400000000001,-74.066,2019
2019-05-21,CL 116-KR 9 2,DEI-034/CAM-01,A000972453,Solo Daños,NO,SI,,4.694026608000005,-74.0339103445,2019
2019-05-21,CL 116-KR 9 2,DEI-034/CAM-02,A000972453,Solo Daños,NO,SI,,4.694026608000005,-74.0339103445,2019
2019-05-16,AV AVENIDA DE LAS AMERICAS-KR 68 2,DEI-003/CAM-01,A000972493,Solo Daños,NO,NO,,4.62900000000002,-74.122,2019
2019-05-16,AV AVENIDA DE LAS AMERICAS-KR 68 2,DEI-003/CAM-02,A000972493,Solo Daños,NO,NO,,4.62900000000002,-74.122,2019
2019-06-04,KR 7-CL 94 02,DEI-028/CAM-01,A000972595,Con Heridos,NO,NO,,4.67399999999998,-74.042,2019
2019-06-04,KR 7-CL 94 02,DEI-028/CAM-02,A000972595,Con Heridos,NO,NO,,4.67399999999998,-74.042,2019
2019-05-21,KR 45-CL 187 2,DEI-025/CAM-01,A000972618,Solo Daños,NO,SI,,4.76260129799999,-74.043966075,2019
2019-05-21,KR 45-CL 187 2,DEI-025/CAM-02,A000972618,Solo Daños,NO,SI,,4.76260129799999,-74.043966075,2019
2019-05-21,KR 45-CL 187 2,DEI-025/CAM-03,A000972618,Solo Daños,NO,SI,,4.76260129799999,-74.043966075,2019
2019-05-21,KR 45-CL 187 2,DEI-025/CAM-04,A000972618,Solo Daños,NO,SI,,4.76260129799999,-74.043966075,2019
2019-05-15,KR 30-CL 57A 02,DEI-016/CAM-01,A000972691,Solo Daños,NO,NO,,4.64699999999999,-74.079,2019
2019-05-15,KR 30-CL 57A 02,DEI-016/CAM-02,A000972691,Solo Daños,NO,NO,,4.64699999999999,-74.079,2019
2019-05-15,KR 30-CL 57A 02,DEI-016/CAM-03,A000972691,Solo Daños,NO,NO,,4.64699999999999,-74.079,2019
2019-05-16,AV AVENIDA DE LAS AMERICAS-KR 78G 2,DEI-024/CAM-01,A000972705,Con Heridos,NO,SI,,4.63099999999997,-74.147,2019
2019-05-15,KR 45-CL 97 2,DEI-010/CAM-01,A000972706,Solo Daños,NO,SI,,4.685,-74.057,2019
2019-05-15,KR 45-CL 97 2,DEI-010/CAM-02,A000972706,Solo Daños,NO,SI,,4.685,-74.057,2019
2019-05-15,KR 45-CL 97 2,DEI-010/CAM-03,A000972706,Solo Daños,NO,SI,,4.685,-74.057,2019
2019-05-15,KR 45-CL 97 2,DEI-010/CAM-04,A000972706,Solo Daños,NO,SI,,4.685,-74.057,2019
2019-05-25,AV AVENIDA BOYACA-CL 8 02,DEI-002/CAM-01,A000972740,Solo Daños,NO,NO,,4.63,-74.137667694,2019
2019-05-25,AV AVENIDA BOYACA-CL 8 02,DEI-002/CAM-02,A000972740,Solo Daños,NO,NO,,4.63,-74.137667694,2019
2019-05-17,AV AVENIDA DE LAS AMERICAS-KR 72 2,DEI-002/CAM-01,A000972741,Solo Daños,NO,SI,,4.63099999999997,-74.138,2019
2019-05-17,AV AVENIDA DE LAS AMERICAS-KR 72 2,DEI-002/CAM-02,A000972741,Solo Daños,NO,SI,,4.63099999999997,-74.138,2019
